index,id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,number_of_reviews_ltm,accommodates,elev,entire_home_apt,hotel_room,private_room,shared_room
11451,10889653,Metro La Chapelle y muy serca de gare de nord,22888053,Daniel,Entrepôt,48.88263,2.36053,Entire home/apt,80,30,0,2,89,0,1,False,1,0,0,0
11452,10891540,STUDIO IN THE GREEN HEART OF PARIS,3304669,Hugues,Buttes-Chaumont,48.87874,2.38993,Entire home/apt,57,2,325,1,192,30,2,False,1,0,0,0
11453,10891969,30m² studio with parking space,56443637,Jérôme & Isabelle,Ménilmontant,48.85173,2.39951,Entire home/apt,73,1,91,1,42,8,2,False,1,0,0,0
11454,10892442,Au cœur du marrais,56445281,Colette Et Bernard,Entrepôt,48.86902,2.36089,Entire home/apt,300,7,13,1,362,0,6,False,1,0,0,0
11467,10917591,45m2 duplex in the center of Butte aux Cailles,34709669,Jean-Philippe,Gobelins,48.82727,2.34842,Entire home/apt,41,4,47,1,3,17,4,False,1,0,0,0
11468,10926666,Beau Apartement Philipe auguste,1515642,Drame,Ménilmontant,48.85932,2.39145,Entire home/apt,60,365,15,1,90,0,3,False,1,0,0,0
11469,10926834,design and history: Ile St Louis view on the Seine,153645,Marie-José,Hôtel-de-Ville,48.85227,2.35789,Entire home/apt,120,4,41,2,95,2,3,False,1,0,0,0
11470,10930100,2 BED 2 BATH BY MADELEINE & CONCORDE,6517754,Andy,Élysée,48.86967,2.32312,Entire home/apt,168,90,13,1,223,0,4,False,1,0,0,0
11474,10936230,Paris Marais. Big! Ideal families. 6-(8) pers,37110670,Fanny,Temple,48.86561,2.36068,Entire home/apt,190,3,59,1,15,2,8,False,1,0,0,0
11477,10939388,Marais charming studio,4206789,Nadia,Temple,48.86075,2.36265,Entire home/apt,90,30,71,1,281,0,3,False,1,0,0,0
11481,10948338,"Paris je t’aime  ,Montmartre village",50631208,Laurent,Buttes-Montmartre,48.88723,2.3464,Entire home/apt,136,2,358,4,316,43,7,False,1,0,0,0
11482,10948582,Brand New Marais Duplex,13328202,Sabine,Temple,48.86302,2.36171,Entire home/apt,289,2,275,1,216,20,5,False,1,0,0,0
11483,10949628,Lovely Studio in the Heart of Paris Mobility Lease,730273,Emmanuel,Temple,48.86674,2.35645,Entire home/apt,39,300,44,1,310,0,1,False,1,0,0,0
11484,10952592,Charming studio in the middle of paris,10369677,Ana,Entrepôt,48.87181,2.3574,Entire home/apt,61,3,7,1,1,3,2,False,1,0,0,0
11492,10963615,Apartment Le Blanc,56870618,Christophe,Luxembourg,48.84304,2.33294,Entire home/apt,450,2,13,1,250,2,6,False,1,0,0,0
11494,10965010,"cozy apt,  Eiffel tower view",56879178,Man,Vaugirard,48.84082,2.2851,Entire home/apt,130,2,51,1,147,0,4,False,1,0,0,0
11497,10967667,CharmingFullApt Paris cl. GareLyon AccorHotelArena,56895233,Dani,Reuilly,48.84088,2.38861,Entire home/apt,60,1,95,1,191,28,4,False,1,0,0,0
11498,10973049,Quiet Bedroom with private shower and toilet,35765429,Julien,Batignolles-Monceau,48.88629,2.31202,Private room,40,1,145,1,191,11,1,False,0,0,1,0
11500,10975398,Sweet Inn | Spacious 3BR Apt. near Montparnasse,7612270,Sweet Inn,Observatoire,48.82438,2.32143,Entire home/apt,374,2,84,41,179,4,8,False,1,0,0,0
11501,10975874,grand studio équipé & balcon Nation,54261244,Fred,Ménilmontant,48.85013,2.39972,Entire home/apt,75,2,52,1,41,10,2,False,1,0,0,0
11502,10975921,Sweet Inn | Urban studio in XIV arrondissement,7612270,Sweet Inn,Observatoire,48.82438,2.32143,Entire home/apt,82,2,8,41,182,3,2,False,1,0,0,0
11504,10983673,Le Mandar Paris,21169963,Marc Antoine,Bourse,48.8664,2.34586,Entire home/apt,190,2,121,1,289,4,7,False,1,0,0,0
11511,10990101,Charmant studio au coeur de Paris,57023489,Valérie,Louvre,48.86552,2.33696,Entire home/apt,120,4,19,2,253,5,4,False,1,0,0,0
11513,10998041,UNIQUE PARIS LOFT ROOFTOP VIEW,57068213,Florent,Entrepôt,48.87137,2.34982,Entire home/apt,229,3,60,1,10,2,4,False,1,0,0,0
11518,11005162,"Blablabla, 2BR/1BA, 4 people",52747859,Laurent,Temple,48.85716,2.36732,Entire home/apt,220,91,5,15,253,0,4,True,1,0,0,0
11523,11008502,1 BDR Opera Grands boulevards Montmartre,35537151,Salome,Opéra,48.87232,2.34355,Entire home/apt,173,2,157,13,191,1,4,False,1,0,0,0
11528,11011171,Appartement typique à Montmartre,4378594,Lauren,Buttes-Montmartre,48.8862,2.33923,Entire home/apt,95,5,44,1,1,2,2,False,1,0,0,0
11535,11025426,Stunning Eiffel Tower Views at Gorgeous Left Bank Apartment,53323515,Paris Perfect,Palais-Bourbon,48.85965,2.2978,Entire home/apt,757,5,14,28,140,4,6,False,1,0,0,0
11536,11027890,SALE! Eiffel Tower Views from Balcony or Bathtub!,53323515,Paris Perfect,Palais-Bourbon,48.85965,2.2978,Entire home/apt,529,5,12,28,133,7,3,False,1,0,0,0
11537,11032953,Unusual apartment with free parking,31300,Bertrand,Buttes-Montmartre,48.89612,2.33907,Entire home/apt,130,2,184,4,68,3,6,False,1,0,0,0
11541,11034796,Bedroom near Buttes Chaumont park,57264667,Gilbert,Buttes-Chaumont,48.88063,2.37951,Private room,59,1,480,1,149,24,2,False,0,0,1,0
11546,11047080,Paris - Cosy Studio - Mairie du 15 ème,57314110,Youssef,Vaugirard,48.841,2.29615,Entire home/apt,47,15,8,1,70,0,2,False,1,0,0,0
11551,11051937,"Bella Citta, 1BR/1BA, 3 people",49237581,Guillaume,Hôtel-de-Ville,48.86028,2.35487,Entire home/apt,191,3,4,61,269,0,3,False,1,0,0,0
11552,11052161,"Bahia, 2BR/1BA, 7 people",7642792,Ludovic,Hôtel-de-Ville,48.85887,2.35629,Entire home/apt,321,4,16,193,134,0,7,False,1,0,0,0
11553,11052639,Sacré-Coeur cozy apartment,57361995,Cdm,Buttes-Montmartre,48.88677,2.34507,Entire home/apt,48,365,113,1,132,0,4,False,1,0,0,0
11554,11055426,"Dolce Vita, 2BR/1BA, 6 people",49237581,Guillaume,Hôtel-de-Ville,48.85909,2.35621,Entire home/apt,271,91,15,61,261,0,6,False,1,0,0,0
11556,11057468,Bright & cosy near Place des Vosges,12253772,Virginie,Popincourt,48.85786,2.3687,Entire home/apt,170,7,34,1,104,0,4,False,1,0,0,0
11558,11057805,A cosy and quiet appartment near République,7355630,Regis,Popincourt,48.86703,2.37763,Entire home/apt,85,4,19,1,352,1,2,False,1,0,0,0
11559,11072073,"Paris, Opéra 3...Lovely parisien apartment",30685353,Elodie,Bourse,48.86991,2.33704,Entire home/apt,128,1,179,11,314,10,2,True,1,0,0,0
11565,11076529,"So quiet, sunny, spacious & artist",31035987,Noelle,Panthéon,48.84121,2.33931,Entire home/apt,229,13,22,1,351,0,5,False,1,0,0,0
11566,11076552,"Up & Down, 1BR/1BA, 4 people",49237581,Guillaume,Hôtel-de-Ville,48.85928,2.3561,Entire home/apt,190,3,5,61,309,0,4,False,1,0,0,0
11567,11076926,Private Room in a Parisian Mansion,57503408,Vic,Élysée,48.87358,2.31128,Private room,60,3,107,1,253,0,1,False,0,0,1,0
11571,11080181,"Patcha, 2BR/2BA, 5 people",7642792,Ludovic,Temple,48.86093,2.35737,Entire home/apt,140,91,5,193,261,0,5,True,1,0,0,0
11575,11086776,Beautiful apartement with view on Arc de Triomphe,24218626,Geoffrey,Batignolles-Monceau,48.87466,2.29246,Entire home/apt,150,2,24,1,355,0,2,False,1,0,0,0
11576,11087370,Large Architect flat - Hypercentral,12136845,Alexandre,Bourse,48.86811,2.34517,Entire home/apt,320,2,117,22,345,21,4,False,1,0,0,0
11578,11091515,Cute 1 bed flat close to Beaubourg & le Marais,57595095,Barbara,Temple,48.8684,2.35539,Entire home/apt,112,2,88,1,132,4,2,False,1,0,0,0
11579,11092168,Elegant and spacious 2 Br Flatb,57598945,Zack,Observatoire,48.82845,2.32847,Entire home/apt,159,3,143,1,130,1,6,False,1,0,0,0
11583,11094606,Familly Home with Garden near Montmartre - PARIS,19078607,Famille CPL,Batignolles-Monceau,48.89091,2.32307,Entire home/apt,100,3,31,1,82,7,4,False,1,0,0,0
11587,11108975,Grand F2 de 60 m2 clair et calme,5377248,Frédéric,Observatoire,48.83219,2.31423,Entire home/apt,85,5,9,1,143,0,3,False,1,0,0,0
11589,11112256,Studio coeur de Montmartre,57512939,Sylvie,Buttes-Montmartre,48.88391,2.33774,Entire home/apt,65,5,48,1,109,6,2,False,1,0,0,0
11590,11112283,Amazing Glass Roof/ center of Paris,56164830,Antoine & Elodie,Opéra,48.87424,2.33091,Entire home/apt,350,2,166,1,236,19,4,False,1,0,0,0
11593,11114363,Luxurious & Stylish Residence,57738963,Christophe,Hôtel-de-Ville,48.85827,2.3592,Entire home/apt,80,30,127,2,312,3,2,True,1,0,0,0
11595,11115973,Studio in Bastille + WIFI,12827239,Jerome,Popincourt,48.85321,2.37565,Entire home/apt,85,2,94,2,318,1,2,False,1,0,0,0
11604,11125296,Cosy flat of 55m2 in Auteuil,57806485,Thomas,Passy,48.84373,2.266,Entire home/apt,127,1,230,1,327,35,4,False,1,0,0,0
11606,11129563,A - Champs Elysées Avenue Montaigne,8816961,B&R,Élysée,48.86868,2.30239,Entire home/apt,990,3,36,11,180,0,7,False,1,0,0,0
11607,11129956,Charming 1 bedroom in the heart of Saint Germain,1602690,Host In Paris,Luxembourg,48.85348,2.3312,Entire home/apt,128,30,15,37,277,1,2,False,1,0,0,0
11609,11131457,Bel appartement ensoleillé.,57847236,Chantal,Observatoire,48.82992,2.3294,Entire home/apt,90,6,10,1,245,1,3,True,1,0,0,0
11612,11135466,studio in Denfert Rochereau neighborhood,57868219,Vincent,Observatoire,48.83041,2.3288,Private room,45,1,231,1,303,20,2,False,0,0,1,0
11613,11136035,"Everest, 1BR/1BA, 4 people",49869502,Gael,Temple,48.863,2.36445,Entire home/apt,156,91,1,54,72,0,4,True,1,0,0,0
11615,11136200,1100 Sqft - 2 beds - Great location!,57871654,Emmanuel,Élysée,48.87857,2.30065,Entire home/apt,329,365,2,1,358,0,4,False,1,0,0,0
11616,11136680,Superb 2 bedrooms Saint-Germain 7th P0741,21630783,Pierre,Palais-Bourbon,48.85831,2.30555,Entire home/apt,84,365,11,86,253,0,4,True,1,0,0,0
11617,11137901,"Service room 9 m2 , Trocadéro",57879393,Pascal,Passy,48.86725,2.2868,Private room,37,12,41,1,96,4,1,False,0,0,1,0
11619,11139651,Private bedroom - Heart of Paris - Le Marais,4585637,Stephanie,Temple,48.8638,2.3574,Private room,68,2,217,2,1,15,2,False,0,0,1,0
11620,11140148,Cadre exceptionnel Voie privée  soleil et verdure,57894858,Alexandra,Passy,48.84312,2.26658,Entire home/apt,157,3,13,2,241,1,4,False,1,0,0,0
11623,11141397,"Shared flat, nice and well situated",18233911,Anthony,Batignolles-Monceau,48.88648,2.28594,Shared room,10,1,32,1,191,9,1,False,0,0,0,1
11625,11146075,Charming flat in hip Belleville,770388,Louise,Buttes-Chaumont,48.87714,2.3883,Entire home/apt,90,4,61,1,190,0,2,False,1,0,0,0
11626,11149009,A PENTHOUSE + BALCONY : ESMERALDA,7140390,Michel,Panthéon,48.85196,2.34654,Entire home/apt,180,3,61,19,274,5,2,False,1,0,0,0
11628,11152223,Cosy studio with view on paris,39372513,Ely,Passy,48.87964,2.26107,Entire home/apt,49,2,245,1,155,19,2,False,1,0,0,0
11629,11152609,THE MOST ROMANTIC NOTRE DAME,7140390,Michel,Panthéon,48.85196,2.34654,Entire home/apt,180,3,65,19,315,6,2,False,1,0,0,0
11631,11153456,"Dessins, 2BR/1BA, 4 people",49869502,Gael,Temple,48.86859,2.35803,Entire home/apt,226,91,10,54,315,0,4,False,1,0,0,0
11637,11156442,Loft sous les toits de Paris,58013165,Johnny,Bourse,48.86491,2.34505,Entire home/apt,100,30,91,1,343,3,2,False,1,0,0,0
11639,11157940,Lovely one bedroom Marais architect flat,21630783,Pierre,Temple,48.86668,2.35974,Entire home/apt,150,30,4,86,21,0,4,False,1,0,0,0
11640,11159591,Joli 2 pièces avec jardinetl,58037305,Sonia-Françoise,Vaugirard,48.83545,2.29592,Entire home/apt,60,2,36,1,191,13,3,False,1,0,0,0
11641,11162422,"STUNNING VIEW ON NOTRE DAME, FDL",7140390,Michel,Panthéon,48.85196,2.34654,Entire home/apt,173,3,25,19,300,2,4,False,1,0,0,0
11642,11162805,"FANTASTIC VIEW ON NOTRE DAME, ABELARD",7140390,Michel,Panthéon,48.85196,2.34654,Entire home/apt,200,3,46,19,327,2,4,False,1,0,0,0
11645,11164518,Paris 15 Convention,53180857,Kuen,Vaugirard,48.83793,2.3009,Entire home/apt,140,365,188,1,253,0,4,False,1,0,0,0
11646,11165535,"Charmant petit studio parisien au cœur du Marais, catégorisé chambres d'hôtes.",10385783,Jean-Michel,Hôtel-de-Ville,48.85675,2.35595,Entire home/apt,81,4,235,2,191,15,2,False,1,0,0,0
11648,11171015,Sweet Inn | Urban 3BR Apt. near Montparnasse,7612270,Sweet Inn,Observatoire,48.82438,2.32143,Entire home/apt,283,2,48,41,200,6,8,False,1,0,0,0
11649,11171202,Sweet Inn | Bright Apt. near Montparnasse,7612270,Sweet Inn,Observatoire,48.82438,2.32143,Entire home/apt,118,2,4,41,199,0,3,False,1,0,0,0
11650,11171695,Sweet Inn | Trendy Apt. near the Centre Pompidou,7612270,Sweet Inn,Louvre,48.86422,2.3457,Entire home/apt,166,2,33,41,182,13,3,False,1,0,0,0
11655,11172196,"4 bedrooms luxury flat near etoile,",5920189,Marie-Caroline,Batignolles-Monceau,48.88086,2.29236,Entire home/apt,200,2,21,1,74,0,7,False,1,0,0,0
11661,11176950,Spectacular 3 bedroom with terrace,29447400,Alain-Serge,Panthéon,48.83949,2.34809,Entire home/apt,430,7,23,2,314,0,6,False,1,0,0,0
11666,11179290,"Small, bohemian apartment in Montmartre.",58183114,Pierre,Buttes-Montmartre,48.88735,2.34488,Entire home/apt,54,1,266,1,191,19,1,False,1,0,0,0
11667,11179774,1 BR luxury flat Eiffel Tower with Balcony,58184191,Julien,Palais-Bourbon,48.85805,2.30081,Entire home/apt,151,4,104,1,60,10,2,False,1,0,0,0
11669,11184009,Small apartment furnished,16178295,Alain,Panthéon,48.84094,2.33822,Entire home/apt,80,5,13,7,330,2,4,False,1,0,0,0
11672,11186922,Cozy 1 room studio heart Marais -mobility lease,3153350,Anna,Temple,48.86747,2.36214,Entire home/apt,70,30,30,2,189,2,2,False,1,0,0,0
11675,11196371,"Buckingham, 2BR/2BA, 6 people",49869502,Gael,Temple,48.86354,2.362,Entire home/apt,366,3,72,54,210,0,6,False,1,0,0,0
11676,11202202,Paris - Montparnasse/Alesia/ rue Thibaud,13013633,The French Concierge,Observatoire,48.82978,2.3274,Entire home/apt,89,7,57,31,283,8,4,False,1,0,0,0
11678,11203901,Saint-Germain-des-Prés,35067569,Sara,Luxembourg,48.84686,2.32238,Entire home/apt,135,3,106,1,305,1,4,False,1,0,0,0
11682,11213955,COZY AND MODERN APARTMENT - NATION,56435652,Elise,Popincourt,48.85361,2.39135,Entire home/apt,850,3,37,1,58,0,5,True,1,0,0,0
11683,11216851,2P 50m2 Champs Elysées (av Hoche),5471149,Yoann,Élysée,48.87574,2.30033,Entire home/apt,109,365,66,1,365,0,4,False,1,0,0,0
11687,11221680,Home sweet Home,76297456,Arthur,Opéra,48.87196,2.34659,Entire home/apt,45,2,184,1,191,35,1,True,1,0,0,0
11688,11229350,Beautiful renovation in The Marais,58522736,Sandy,Temple,48.86637,2.36145,Private room,133,2,152,1,343,5,2,False,0,0,1,0
11690,11232585,Studio Parisien du 17ème,58381267,Manie,Batignolles-Monceau,48.89514,2.32144,Entire home/apt,50,2,8,1,1,8,2,False,1,0,0,0
11691,11233593,"Nice view, warm 50 m2 flat !",15146317,Guillaume,Gobelins,48.83508,2.35301,Entire home/apt,110,3,5,1,352,0,2,True,1,0,0,0
11694,11236765,Deux pièces Paris 20ème JOURDAIN,58552325,Lorenzo,Ménilmontant,48.87346537623272,2.3938434609550607,Entire home/apt,65,5,0,2,41,0,2,False,1,0,0,0
11695,11238049,Modern and quiet apartment w/balcony,3647253,Chloé,Reuilly,48.84772,2.37649,Entire home/apt,250,7,14,1,253,0,6,True,1,0,0,0
11701,11247529,Large 2 rooms flat with a terrace,55692109,Thierry,Ménilmontant,48.87332,2.38298,Entire home/apt,76,5,43,1,10,4,2,False,1,0,0,0
11703,11248960,"Penthouse sur les champs Elysées
Arc de Triomphe",18572297,Gilles,Élysée,48.87335,2.29987,Entire home/apt,400,4,29,1,102,0,4,False,1,0,0,0
11705,11249048,Apartment in Montmartre,6479563,Léa,Buttes-Montmartre,48.88845,2.3465,Entire home/apt,80,365,23,1,178,0,2,False,1,0,0,0
11707,11249452,"Historique Marais, rue Pavée",14581565,Jean-Pierre,Hôtel-de-Ville,48.85578,2.36046,Entire home/apt,300,4,97,27,73,1,2,False,1,0,0,0
11709,11250671,Montmartre - Vue sur le Sacré Coeur,14408172,Luis,Buttes-Montmartre,48.89251,2.33669,Entire home/apt,85,5,48,1,324,2,2,False,1,0,0,0
11715,11253937,Large apartment in the heart of Gambetta,7949836,Laurent,Ménilmontant,48.86569,2.39587,Entire home/apt,94,365,10,1,38,0,5,False,1,0,0,0
11719,11254840,Batignolles-place Clichy -calme,14431628,Elizabeth,Élysée,48.88294,2.32491,Entire home/apt,140,365,20,2,365,0,4,False,1,0,0,0
11729,11267264,Atelier d'artiste Marais,43589824,Eric,Temple,48.86422,2.35615,Entire home/apt,220,2,77,1,66,11,4,False,1,0,0,0
11731,11272594,Apartment in downtown Paris,22563088,Yankel,Bourse,48.86962,2.34988,Entire home/apt,79,1,259,11,341,6,2,False,1,0,0,0
11732,11273053,« Charlotte’s Nest «  Mon grand nid à Bastille :-),58859234,Charlotte,Popincourt,48.85516,2.37446,Entire home/apt,70,7,74,1,253,22,4,False,1,0,0,0
11734,11274507,Eiffel Tower,15449878,Bob,Vaugirard,48.85104,2.29903,Entire home/apt,125,30,3,1,281,2,4,False,1,0,0,0
11735,11285987,Chambre dans bel appartement / Plein cœur du 11ème,41073420,Oriane,Popincourt,48.86316,2.38454,Private room,100,2,8,1,361,1,1,False,0,0,1,0
11738,11290633,joli appartement père lachaise,3103265,Celine,Ménilmontant,48.85994,2.40187,Entire home/apt,96,4,136,1,345,3,4,False,1,0,0,0
11740,11291816,1 Bedroom Huchette Latin Quarter 4 people,56570600,Thomas,Panthéon,48.85216,2.34528,Entire home/apt,179,5,51,11,208,2,4,True,1,0,0,0
11742,11296348,"Calm flat near Champs Elysées, Palais des Congrés",59030499,Régine,Batignolles-Monceau,48.88342,2.28517,Entire home/apt,88,365,94,1,365,1,4,False,1,0,0,0
11744,11298690,Trocadero/Eiffel Tower,43848844,Dani,Passy,48.86326,2.28278,Entire home/apt,150,2,124,1,224,1,4,False,1,0,0,0
11745,11299813,Appartement entier,59054629,Christiane,Buttes-Montmartre,48.89604,2.34209,Entire home/apt,53,5,13,1,241,4,2,False,1,0,0,0
11746,11310067,#CosyStudio @ Paris betw. Opéra & Montmartre,59136345,Estelle,Bourse,48.87149,2.34262,Entire home/apt,75,4,336,1,271,20,2,False,1,0,0,0
11747,11310494,"Magnifique maison 230m2, calme et luxe.",34243975,Jean Paul,Buttes-Chaumont,48.88152,2.38832,Entire home/apt,250,4,7,2,106,0,8,False,1,0,0,0
11749,11312005,Quartier Latin 2 bedroom - 6 people,59003029,Jean Francois Foncin,Panthéon,48.85324,2.34513,Entire home/apt,264,5,30,45,196,2,6,True,1,0,0,0
11754,11313221,ROSE-Apartment-Suite-Ensuite with Shower,3457800,Raquel,Hôtel-de-Ville,48.85769,2.35654,Entire home/apt,188,1,6,11,264,1,4,False,1,0,0,0
11756,11316067,Chambre double quartier mouffetard,9012829,Anne-Lise,Panthéon,48.83975,2.34816,Private room,60,1,6,2,253,0,2,False,0,0,1,0
11770,11329669,"Large typical old  parisian flat, sunny and quiete",56519271,Fabrice,Temple,48.86714,2.35617,Entire home/apt,280,4,12,1,10,1,5,True,1,0,0,0
11782,11349615,Lovely 1bdr 11�arr 80323,5056483,Halldis Apartments & Villas,Popincourt,48.853,2.37561,Entire home/apt,28,30,14,36,81,0,4,False,1,0,0,0
11785,11352791,Charming loft in the 9th arrondissement,8638552,Hélène,Opéra,48.87688,2.34442,Entire home/apt,90,2,30,1,284,0,3,False,1,0,0,0
11789,11356410,"beautiful bedroom, very calm,",59483507,Jose,Buttes-Chaumont,48.87608,2.38788,Entire home/apt,30,2,134,3,269,19,2,True,1,0,0,0
11790,11356836,Beau studio ensoleillé,59487064,Vanessa,Louvre,48.86052,2.34893,Entire home/apt,60,365,83,1,6,0,2,False,1,0,0,0
11792,11361571,"Charming, peaceful studio overlooking courtyard",2489217,Olivier,Bourse,48.86978,2.34464,Entire home/apt,100,3,96,1,23,0,2,False,1,0,0,0
11795,11366102,belles chambres dans grand loft familial lumineux,2858189,Rebecca,Popincourt,48.86188,2.37084,Private room,175,2,25,3,194,0,4,False,0,0,1,0
11800,11371013,Fully Equipped 1+1 near Nation&Bastille&Republique,19946192,Gox Julian,Ménilmontant,48.85435,2.39988,Entire home/apt,99,30,33,1,203,0,3,False,1,0,0,0
11807,11373238,Duplex au coeur de Paris,59612159,Alain,Louvre,48.86336,2.34474,Entire home/apt,125,10,26,1,332,2,4,False,1,0,0,0
11809,11376327,Apartment 15 minutes away from the Eiffel Tower,59636788,Florian,Vaugirard,48.84652,2.30672,Entire home/apt,88,3,81,1,283,2,2,False,1,0,0,0
11811,11382221,Un jardin sur les toits de Paris,59689965,Denis,Hôtel-de-Ville,48.8505,2.36521,Entire home/apt,154,4,9,1,342,1,4,False,1,0,0,0
11818,11389419,"Downhill Montmartre bright, cozy corner apt",5442987,Guillemette,Buttes-Montmartre,48.89575,2.34693,Entire home/apt,184,2,9,1,245,0,3,False,1,0,0,0
11823,11391064,FAUBOURG 36,59756541,Romain,Entrepôt,48.8698,2.35575,Entire home/apt,88,365,22,1,161,0,4,False,1,0,0,0
11825,11391555,Charming apartment near the Eiffel Tower,3606324,Yacine,Palais-Bourbon,48.8605,2.31005,Entire home/apt,55,365,11,1,364,0,2,False,1,0,0,0
11826,11391862,Furnished Studio Montparnasse,52280487,Frederic,Observatoire,48.83232,2.31432,Entire home/apt,60,30,24,1,102,1,2,False,1,0,0,0
11830,11393954,Cosy Studio Paris 13,14833871,Minh Tuan,Gobelins,48.83341,2.35944,Entire home/apt,600,365,2,1,252,0,2,False,1,0,0,0
11831,11394804,Montmartre cosy flat and pv terrace,19325340,Guillaume,Buttes-Montmartre,48.88625,2.3334,Entire home/apt,93,3,144,1,45,15,2,False,1,0,0,0
11832,11395071,Charmant appart calme et lumineux!,6421531,Alice,Buttes-Montmartre,48.88738,2.355,Entire home/apt,39,5,35,1,191,5,2,False,1,0,0,0
11841,11408801,Vivienne Bourse,1322370,Habitat Parisien,Opéra,48.87224,2.34184,Entire home/apt,156,30,1,21,314,0,4,True,1,0,0,0
11843,11409533,"Latin Quarter, Saint-Germain apartment",12691080,Emma,Panthéon,48.85118,2.34338,Entire home/apt,120,30,59,8,222,0,2,False,1,0,0,0
11844,11410060,Nice 1 bedroom St Germain,59003029,Jean Francois Foncin,Luxembourg,48.85482,2.33087,Entire home/apt,102,30,0,45,318,0,4,True,1,0,0,0
11847,11411945,Studio dans rue calme et clair,28921676,Blandine,Panthéon,48.84014,2.35467,Entire home/apt,42,365,3,1,358,0,2,False,1,0,0,0
11848,11412291,"Central Paris, Beaubourg, 5 bdrms",59915865,Mathilde,Hôtel-de-Ville,48.86075,2.35033,Entire home/apt,314,1,193,23,271,4,16,False,1,0,0,0
11853,11417995,A Peaceful Haven in the Heart of Paris,17683750,Paolo,Passy,48.86832,2.29791,Entire home/apt,105,365,2,2,358,0,2,False,1,0,0,0
11860,11428616,TERRA NOVA - DUPLEX - Haut Marais,25052807,Remy,Temple,48.86527,2.3589,Entire home/apt,149,3,55,17,136,5,4,False,1,0,0,0
